[2025-10-27 20:32:33] [INFO    ] discord.client: logging in using static token
[2025-10-27 20:49:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598187717, 'seq_ack': 7}.
[2025-10-27 20:49:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598187717, 'seq_ack': 7}}.
[2025-10-27 20:49:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598187717}}
[2025-10-27 20:49:52] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598192731, 'seq_ack': 7}.
[2025-10-27 20:49:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598192731, 'seq_ack': 7}}.
[2025-10-27 20:49:52] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598192731}}
[2025-10-27 20:49:57] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598197746, 'seq_ack': 7}.
[2025-10-27 20:49:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598197746, 'seq_ack': 7}}.
[2025-10-27 20:49:57] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598197746}}
[2025-10-27 20:50:02] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598202758, 'seq_ack': 7}.
[2025-10-27 20:50:02] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598202758, 'seq_ack': 7}}.
[2025-10-27 20:50:02] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598202758}}
[2025-10-27 20:50:07] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598207764, 'seq_ack': 7}.
[2025-10-27 20:50:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598207764, 'seq_ack': 7}}.
[2025-10-27 20:50:07] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598207764}}
[2025-10-27 20:50:12] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598212765, 'seq_ack': 7}.
[2025-10-27 20:50:12] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598212765, 'seq_ack': 7}}.
[2025-10-27 20:50:12] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598212765}}
[2025-10-27 20:50:17] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598217766, 'seq_ack': 7}.
[2025-10-27 20:50:17] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598217766, 'seq_ack': 7}}.
[2025-10-27 20:50:17] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598217766}}
[2025-10-27 20:50:22] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598222780, 'seq_ack': 7}.
[2025-10-27 20:50:22] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598222780, 'seq_ack': 7}}.
[2025-10-27 20:50:22] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598222780}}
[2025-10-27 20:50:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:50:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:50:27] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598227792, 'seq_ack': 7}.
[2025-10-27 20:50:27] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598227792, 'seq_ack': 7}}.
[2025-10-27 20:50:27] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598227792}}
[2025-10-27 20:50:32] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598232795, 'seq_ack': 7}.
[2025-10-27 20:50:32] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598232795, 'seq_ack': 7}}.
[2025-10-27 20:50:32] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598232795}}
[2025-10-27 20:50:37] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598237809, 'seq_ack': 7}.
[2025-10-27 20:50:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598237809, 'seq_ack': 7}}.
[2025-10-27 20:50:37] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598237809}}
[2025-10-27 20:50:42] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598242810, 'seq_ack': 7}.
[2025-10-27 20:50:42] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598242810, 'seq_ack': 7}}.
[2025-10-27 20:50:42] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598242810}}
[2025-10-27 20:50:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598247824, 'seq_ack': 7}.
[2025-10-27 20:50:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598247824, 'seq_ack': 7}}.
[2025-10-27 20:50:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598247824}}
[2025-10-27 20:50:52] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598252836, 'seq_ack': 7}.
[2025-10-27 20:50:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598252836, 'seq_ack': 7}}.
[2025-10-27 20:50:52] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598252836}}
[2025-10-27 20:50:57] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598257851, 'seq_ack': 7}.
[2025-10-27 20:50:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598257851, 'seq_ack': 7}}.
[2025-10-27 20:50:57] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598257851}}
[2025-10-27 20:51:02] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598262857, 'seq_ack': 7}.
[2025-10-27 20:51:02] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598262857, 'seq_ack': 7}}.
[2025-10-27 20:51:02] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598262857}}
[2025-10-27 20:51:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:51:07] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598267859, 'seq_ack': 7}.
[2025-10-27 20:51:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598267859, 'seq_ack': 7}}.
[2025-10-27 20:51:07] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598267859}}
[2025-10-27 20:51:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:51:12] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598272872, 'seq_ack': 7}.
[2025-10-27 20:51:12] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598272872, 'seq_ack': 7}}.
[2025-10-27 20:51:12] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598272872}}
[2025-10-27 20:51:17] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598277882, 'seq_ack': 7}.
[2025-10-27 20:51:17] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598277882, 'seq_ack': 7}}.
[2025-10-27 20:51:17] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598277882}}
[2025-10-27 20:51:22] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598282896, 'seq_ack': 7}.
[2025-10-27 20:51:22] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598282896, 'seq_ack': 7}}.
[2025-10-27 20:51:22] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598282896}}
[2025-10-27 20:51:27] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598287907, 'seq_ack': 7}.
[2025-10-27 20:51:27] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598287907, 'seq_ack': 7}}.
[2025-10-27 20:51:27] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598287907}}
[2025-10-27 20:51:32] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598292916, 'seq_ack': 7}.
[2025-10-27 20:51:32] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598292916, 'seq_ack': 7}}.
[2025-10-27 20:51:32] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598292916}}
[2025-10-27 20:51:37] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598297924, 'seq_ack': 7}.
[2025-10-27 20:51:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598297924, 'seq_ack': 7}}.
[2025-10-27 20:51:37] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598297924}}
[2025-10-27 20:51:42] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598302930, 'seq_ack': 7}.
[2025-10-27 20:51:42] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598302930, 'seq_ack': 7}}.
[2025-10-27 20:51:42] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598302930}}
[2025-10-27 20:51:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598307934, 'seq_ack': 7}.
[2025-10-27 20:51:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598307934, 'seq_ack': 7}}.
[2025-10-27 20:51:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598307934}}
[2025-10-27 20:51:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:51:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:51:52] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598312949, 'seq_ack': 7}.
[2025-10-27 20:51:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598312949, 'seq_ack': 7}}.
[2025-10-27 20:51:52] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598312949}}
[2025-10-27 20:51:57] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598317964, 'seq_ack': 7}.
[2025-10-27 20:51:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598317964, 'seq_ack': 7}}.
[2025-10-27 20:51:57] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598317964}}
[2025-10-27 20:52:02] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598322975, 'seq_ack': 7}.
[2025-10-27 20:52:02] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598322975, 'seq_ack': 7}}.
[2025-10-27 20:52:03] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598322975}}
[2025-10-27 20:52:07] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598327989, 'seq_ack': 7}.
[2025-10-27 20:52:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598327989, 'seq_ack': 7}}.
[2025-10-27 20:52:08] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598327989}}
[2025-10-27 20:52:12] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598332997, 'seq_ack': 7}.
[2025-10-27 20:52:12] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598332997, 'seq_ack': 7}}.
[2025-10-27 20:52:13] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598332997}}
[2025-10-27 20:52:18] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598338005, 'seq_ack': 7}.
[2025-10-27 20:52:18] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598338005, 'seq_ack': 7}}.
[2025-10-27 20:52:18] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598338005}}
[2025-10-27 20:52:23] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598343016, 'seq_ack': 7}.
[2025-10-27 20:52:23] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598343016, 'seq_ack': 7}}.
[2025-10-27 20:52:23] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598343016}}
[2025-10-27 20:52:28] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598348027, 'seq_ack': 7}.
[2025-10-27 20:52:28] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598348027, 'seq_ack': 7}}.
[2025-10-27 20:52:28] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598348027}}
[2025-10-27 20:52:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:52:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:52:33] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598353037, 'seq_ack': 7}.
[2025-10-27 20:52:33] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598353037, 'seq_ack': 7}}.
[2025-10-27 20:52:33] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598353037}}
[2025-10-27 20:52:38] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598358046, 'seq_ack': 7}.
[2025-10-27 20:52:38] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598358046, 'seq_ack': 7}}.
[2025-10-27 20:52:38] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598358046}}
[2025-10-27 20:52:43] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598363060, 'seq_ack': 7}.
[2025-10-27 20:52:43] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598363060, 'seq_ack': 7}}.
[2025-10-27 20:52:43] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598363060}}
[2025-10-27 20:52:48] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598368073, 'seq_ack': 7}.
[2025-10-27 20:52:48] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598368073, 'seq_ack': 7}}.
[2025-10-27 20:52:48] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598368073}}
[2025-10-27 20:52:53] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598373086, 'seq_ack': 7}.
[2025-10-27 20:52:53] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598373086, 'seq_ack': 7}}.
[2025-10-27 20:52:53] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598373086}}
[2025-10-27 20:52:58] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598378088, 'seq_ack': 7}.
[2025-10-27 20:52:58] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598378088, 'seq_ack': 7}}.
[2025-10-27 20:52:58] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598378088}}
[2025-10-27 20:53:03] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598383089, 'seq_ack': 7}.
[2025-10-27 20:53:03] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598383089, 'seq_ack': 7}}.
[2025-10-27 20:53:03] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598383089}}
[2025-10-27 20:53:08] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598388103, 'seq_ack': 7}.
[2025-10-27 20:53:08] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598388103, 'seq_ack': 7}}.
[2025-10-27 20:53:08] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598388103}}
[2025-10-27 20:53:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:53:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:53:13] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598393110, 'seq_ack': 7}.
[2025-10-27 20:53:13] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598393110, 'seq_ack': 7}}.
[2025-10-27 20:53:13] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598393110}}
[2025-10-27 20:53:18] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598398119, 'seq_ack': 7}.
[2025-10-27 20:53:18] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598398119, 'seq_ack': 7}}.
[2025-10-27 20:53:18] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598398119}}
[2025-10-27 20:53:23] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598403124, 'seq_ack': 7}.
[2025-10-27 20:53:23] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598403124, 'seq_ack': 7}}.
[2025-10-27 20:53:23] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598403124}}
[2025-10-27 20:53:28] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598408128, 'seq_ack': 7}.
[2025-10-27 20:53:28] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598408128, 'seq_ack': 7}}.
[2025-10-27 20:53:28] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598408128}}
[2025-10-27 20:53:33] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598413132, 'seq_ack': 7}.
[2025-10-27 20:53:33] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598413132, 'seq_ack': 7}}.
[2025-10-27 20:53:33] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598413132}}
[2025-10-27 20:53:38] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598418146, 'seq_ack': 7}.
[2025-10-27 20:53:38] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598418146, 'seq_ack': 7}}.
[2025-10-27 20:53:38] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598418146}}
[2025-10-27 20:53:43] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598423157, 'seq_ack': 7}.
[2025-10-27 20:53:43] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598423157, 'seq_ack': 7}}.
[2025-10-27 20:53:43] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598423157}}
[2025-10-27 20:53:48] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598428161, 'seq_ack': 7}.
[2025-10-27 20:53:48] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598428161, 'seq_ack': 7}}.
[2025-10-27 20:53:48] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598428161}}
[2025-10-27 20:53:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:53:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:53:53] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598433168, 'seq_ack': 7}.
[2025-10-27 20:53:53] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598433168, 'seq_ack': 7}}.
[2025-10-27 20:53:53] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598433168}}
[2025-10-27 20:53:58] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598438176, 'seq_ack': 7}.
[2025-10-27 20:53:58] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598438176, 'seq_ack': 7}}.
[2025-10-27 20:53:58] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598438176}}
[2025-10-27 20:54:03] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598443189, 'seq_ack': 7}.
[2025-10-27 20:54:03] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598443189, 'seq_ack': 7}}.
[2025-10-27 20:54:03] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598443189}}
[2025-10-27 20:54:08] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598448203, 'seq_ack': 7}.
[2025-10-27 20:54:08] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598448203, 'seq_ack': 7}}.
[2025-10-27 20:54:08] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598448203}}
[2025-10-27 20:54:13] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598453203, 'seq_ack': 7}.
[2025-10-27 20:54:13] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598453203, 'seq_ack': 7}}.
[2025-10-27 20:54:13] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598453203}}
[2025-10-27 20:54:18] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598458218, 'seq_ack': 7}.
[2025-10-27 20:54:18] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598458218, 'seq_ack': 7}}.
[2025-10-27 20:54:18] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598458218}}
[2025-10-27 20:54:23] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598463219, 'seq_ack': 7}.
[2025-10-27 20:54:23] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598463219, 'seq_ack': 7}}.
[2025-10-27 20:54:23] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598463219}}
[2025-10-27 20:54:28] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598468232, 'seq_ack': 7}.
[2025-10-27 20:54:28] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598468232, 'seq_ack': 7}}.
[2025-10-27 20:54:28] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598468232}}
[2025-10-27 20:54:33] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598473238, 'seq_ack': 7}.
[2025-10-27 20:54:33] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598473238, 'seq_ack': 7}}.
[2025-10-27 20:54:33] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598473238}}
[2025-10-27 20:54:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:54:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:54:38] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598478240, 'seq_ack': 7}.
[2025-10-27 20:54:38] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598478240, 'seq_ack': 7}}.
[2025-10-27 20:54:38] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598478240}}
[2025-10-27 20:54:43] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598483255, 'seq_ack': 7}.
[2025-10-27 20:54:43] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598483255, 'seq_ack': 7}}.
[2025-10-27 20:54:43] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598483255}}
[2025-10-27 20:54:48] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598488261, 'seq_ack': 7}.
